ForecastId,ConfirmedCases,Fatalities
12359,11782.96,628.25
12360,12001.2,636.26
12361,12209.48,657.59
12362,12479.8,669.62
12363,12660.84,690.74
12364,12727.54,685.26
12365,13029.14,698.31
12366,12991.82,698.31
12367,12838.55,688.43
12368,12853.38,688.43
12369,12901.57,688.67
12370,12934.45,693.67
12371,10802.94,558.51
12372,10857.87,562.95
12373,10825.55,563.96
12374,10790.9,558.21
12375,10832.24,560.31
12376,10855.18,554.31
12377,10862.41,554.37
12378,11131.96,571.44
12379,11213.58,584.92
12380,11245.32,591.69
12381,11323.12,585.52
12382,11432.29,591.19
12383,11439.87,588.48
12384,11455.65,596.13
12385,473.36,13.74
12386,330.94,23.93
12387,575.05,32.02
12388,759.72,23.07
12389,868.04,15.7
12390,532.41,9.08
12391,564.06,19.63
12392,544.16,15.24
12393,685.87,10.08
12394,727.41,10.43
12395,619.13,11.59
12396,777.27,9.17
12397,860.48,24.27
12398,832.3,17.68
12399,871.25,12.89
12400,914.96,15.8
12401,896.45,22.33
12402,899.48,35.94
12403,1049.46,39.59
12404,944.22,33.24
12405,967.53,45.13
12406,1200.48,41.05
12407,1356.99,58.02
12408,2032.55,54.7
12409,2032.5,56.59
12410,1989.37,59.82
12411,1878.33,59.82
12412,1880.2,60.05
12413,1931.05,60.49
12414,1336.25,38.23
12415,1451.51,34.34
12416,1451.46,44.19
12417,1314.79,39.02
12418,1289.7,42.83
12419,1291.28,37.77
12420,1347.22,38.12
12421,1354.93,44.92
12422,1486.5,40.13
12423,1490.76,49.29
12424,1329.64,44.88
12425,1308.6,48.82
12426,1311.09,43.91
12427,1361.13,44.84
12428,1632.97,34.22
12429,1902.86,46.05
12430,2043.43,41.34
12431,2232.76,58.56
12432,2464.15,68.97
12433,2476.74,77.34
12434,2797.7,101.75
12435,2838.75,108.54
12436,2937.39,125.51
12437,3204.01,134.69
12438,3303.95,138.8
12439,3452.19,151.66
12440,3489.29,160.62
12441,3775.71,172.9
12442,3847.38,193.58
12443,4045.9,200.96
12444,4137.92,206.27
12445,4313.63,211.89
12446,4460.12,230.63
12447,4484.08,224.27
12448,4732.01,242.94
12449,5023.69,243.61
12450,5231.1,257.91
12451,5576.97,253.46
12452,5576.97,251.68
12453,5418.38,248.18
12454,5423.91,248.18
12455,5429.44,249.07
12456,5489.77,250.68
12457,4207.11,182.48
12458,4200.41,187.21
12459,4210.63,186.13
12460,4142.38,182.52
12461,4152.79,181.48
12462,4171.85,181.31
12463,4225.88,180.84
12464,4259.02,190.74
12465,4275.4,197.39
12466,4325.0,198.6
12467,4328.96,197.14
12468,4347.09,197.92
12469,4361.17,200.55
12470,4455.45,205.62
12471,403.4,12.37
12472,245.89,13.25
12473,300.81,8.23
12474,369.4,10.43
12475,425.05,8.47
12476,263.99,5.21
12477,389.5,16.2
12478,293.48,7.65
12479,273.8,6.2
12480,317.34,6.61
12481,297.57,6.92
12482,306.28,5.35
12483,279.73,7.74
12484,441.19,4.79
12485,368.0,5.71
12486,415.97,2.38
12487,349.41,6.59
12488,436.69,13.22
12489,510.99,25.07
12490,433.11,12.19
12491,442.52,17.35
12492,588.55,14.27
12493,613.67,21.25
12494,1073.67,17.28
12495,1071.97,19.41
12496,1011.52,18.35
12497,971.06,18.35
12498,971.26,18.55
12499,971.76,18.69
12500,740.07,10.69
12501,740.44,13.98
12502,740.6,16.88
12503,785.33,10.82
12504,785.95,10.99
12505,786.12,9.37
12506,786.32,8.64
12507,741.57,17.62
12508,745.71,19.93
12509,747.85,22.13
12510,767.17,15.25
12511,769.95,16.95
12512,770.43,14.35
12513,772.79,14.55
12514,171.86,2.75
12515,91.86,1.81
12516,104.6,1.98
12517,135.41,1.32
12518,107.28,20.78
12519,90.79,5.18
12520,55.52,1.3
12521,52.96,0.28
12522,77.63,0.16
12523,53.09,0.33
12524,88.47,3.22
12525,61.79,2.16
12526,54.82,0.93
12527,63.61,1.08
12528,55.48,0.45
12529,171.11,0.84
12530,55.49,0.1
12531,55.78,3.74
12532,189.83,4.71
12533,1462.02,14.67
12534,189.14,6.44
12535,245.67,7.39
12536,252.47,18.61
12537,518.31,92.35
12538,518.11,92.45
12539,508.81,88.05
12540,508.81,88.05
12541,508.81,88.05
12542,515.72,88.9
12543,230.27,71.72
12544,230.27,72.48
12545,230.38,72.48
12546,227.56,69.35
12547,227.74,69.35
12548,227.92,70.85
12549,228.28,70.99
12550,230.79,71.72
12551,231.03,72.48
12552,252.63,72.48
12553,228.71,69.26
12554,228.88,69.26
12555,229.07,70.85
12556,243.9,70.99
12557,933.62,20.51
12558,1100.93,23.76
12559,1256.56,27.03
12560,1406.66,25.03
12561,1395.17,46.87
12562,1517.06,41.2
12563,1709.75,49.0
12564,2033.62,55.41
12565,2267.88,63.64
12566,2694.85,66.13
12567,3110.46,79.17
12568,3162.39,91.0
12569,3379.03,96.2
12570,3872.31,105.28
12571,4285.38,109.61
12572,4811.56,115.53
12573,5270.4,126.57
12574,5477.36,134.44
12575,5897.77,147.51
12576,7851.53,152.1
12577,6831.97,168.83
12578,7177.79,173.93
12579,7414.09,185.44
12580,8305.29,175.19
12581,8261.36,175.35
12582,8082.3,170.56
12583,8116.27,170.56
12584,8116.27,173.52
12585,8154.58,175.14
12586,4991.87,119.97
12587,4987.35,120.41
12588,5044.02,119.05
12589,4975.25,116.52
12590,5010.48,117.07
12591,5013.67,119.71
12592,5005.6,120.45
12593,5064.14,121.91
12594,5186.99,122.57
12595,5352.66,121.88
12596,5457.48,122.49
12597,5511.5,126.27
12598,5579.44,131.34
12599,5750.49,134.78
12600,1061.41,32.94
12601,1259.91,10.44
12602,1462.13,11.73
12603,1742.26,10.44
12604,1983.69,26.48
12605,2242.48,76.67
12606,2423.27,16.54
12607,2869.63,17.5
12608,3157.86,17.68
12609,3553.47,117.91
12610,3892.7,124.01
12611,3876.99,30.13
12612,4219.77,34.74
12613,5022.97,37.36
12614,5534.42,36.83
12615,6078.78,37.72
12616,6287.14,38.15
12617,6567.73,43.3
12618,6913.64,46.31
12619,8823.31,51.47
12620,7925.68,238.14
12621,8399.5,66.46
12622,8499.53,281.94
12623,9324.18,690.02
12624,9264.39,690.02
12625,9053.7,866.98
12626,9073.51,867.04
12627,9098.99,868.87
12628,9170.91,688.76
12629,6020.02,254.46
12630,6039.71,255.14
12631,6114.78,255.19
12632,6004.29,253.24
12633,6049.27,253.3
12634,6028.07,254.23
12635,6098.74,254.45
12636,6141.3,255.03
12637,6297.82,255.85
12638,6439.27,256.11
12639,6486.2,254.44
12640,6546.42,256.01
12641,6571.83,257.48
12642,6842.12,259.06
12643,10.11,0.02
12644,25.86,0.03
12645,3.92,0.0
12646,4.86,0.0
12647,4.61,0.2
12648,4.49,0.12
12649,2.99,0.07
12650,3.45,0.12
12651,3.45,0.04
12652,3.45,0.08
12653,4.08,0.34
12654,4.62,0.25
12655,3.78,0.05
12656,6.12,0.19
12657,4.58,0.12
12658,3.8,0.1
12659,3.0,0.05
12660,3.0,0.15
12661,4.68,0.22
12662,5.51,0.12
12663,5.64,0.33
12664,5.88,0.15
12665,9.24,0.05
12666,15.72,3.13
12667,15.72,3.13
12668,16.68,3.17
12669,16.68,3.07
12670,16.68,3.07
12671,15.72,3.17
12672,9.58,0.33
12673,9.58,0.39
12674,9.26,0.48
12675,10.44,0.34
12676,10.44,0.29
12677,10.08,0.29
12678,9.26,0.35
12679,9.26,0.33
12680,9.26,0.39
12681,9.26,0.49
12682,10.08,0.34
12683,10.08,0.29
12684,10.09,0.3
12685,9.26,0.29
12686,33.68,0.02
12687,34.21,0.12
12688,34.04,0.02
12689,35.67,0.2
12690,37.44,1.44
12691,39.36,2.04
12692,40.35,2.86
12693,46.16,3.54
12694,47.46,3.77
12695,48.54,3.85
12696,53.81,4.0
12697,56.52,4.61
12698,64.25,4.65
12699,75.38,4.87
12700,77.07,4.66
12701,78.92,5.0
12702,79.12,4.95
12703,81.71,4.96
12704,85.78,4.92
12705,87.01,4.79
12706,92.79,5.06
12707,94.66,4.8
12708,95.12,4.63
12709,107.47,7.28
12710,107.24,7.28
12711,107.39,7.27
12712,107.39,7.27
12713,107.52,7.27
12714,106.71,7.27
12715,76.97,3.91
12716,77.08,3.92
12717,77.03,3.96
12718,78.17,3.87
12719,78.49,3.87
12720,78.36,3.89
12721,77.8,3.94
12722,77.16,4.08
12723,78.46,4.19
12724,79.65,4.32
12725,80.55,4.27
12726,81.15,4.27
12727,81.94,4.43
12728,86.52,4.45
12729,6.66,0.04
12730,5.29,0.09
12731,4.28,0.01
12732,5.84,0.04
12733,5.34,0.25
12734,6.24,0.26
12735,4.62,0.06
12736,3.84,0.01
12737,4.75,0.0
12738,6.1,0.0
12739,7.13,0.25
12740,6.1,0.14
12741,5.1,0.02
12742,11.58,0.15
12743,5.12,0.13
12744,5.67,0.26
12745,4.54,0.12
12746,4.6,0.8
12747,4.79,1.07
12748,5.81,1.03
12749,5.01,1.3
12750,6.27,1.0
12751,6.37,0.99
12752,18.28,1.5
12753,18.28,1.5
12754,18.11,1.57
12755,18.11,1.45
12756,18.11,1.45
12757,18.11,1.45
12758,12.06,0.64
12759,12.12,0.64
12760,12.12,0.79
12761,11.89,0.73
12762,12.4,0.65
12763,12.04,0.65
12764,12.04,0.67
12765,12.06,0.64
12766,12.14,0.64
12767,12.16,0.8
12768,11.59,0.74
12769,12.1,0.66
12770,12.1,0.67
12771,11.64,0.69
12772,31.79,1.14
12773,149.96,1.17
12774,31.87,1.01
12775,42.02,1.52
12776,42.86,1.62
12777,46.24,1.09
12778,50.87,1.05
12779,47.49,0.95
12780,48.23,1.02
12781,53.5,0.97
12782,53.98,1.19
12783,59.65,1.16
12784,53.51,1.06
12785,66.41,0.99
12786,66.34,0.95
12787,63.28,0.95
12788,60.87,1.15
12789,61.61,1.15
12790,65.25,1.32
12791,65.98,1.69
12792,65.47,1.3
12793,66.44,1.0
12794,68.14,0.99
12795,80.51,3.04
12796,80.24,3.04
12797,79.33,3.04
12798,79.33,2.92
12799,79.33,2.69
12800,79.45,2.69
12801,66.17,1.84
12802,66.28,2.35
12803,61.28,2.52
12804,67.74,2.01
12805,64.68,1.93
12806,64.86,1.85
12807,65.42,1.85
12808,65.8,1.83
12809,65.6,2.34
12810,62.5,2.52
12811,69.88,2.02
12812,67.39,1.94
12813,67.89,1.87
12814,65.14,1.86
12815,185.94,2.87
12816,228.36,3.47
12817,241.37,3.21
12818,293.83,4.75
12819,321.04,6.44
12820,330.96,6.68
12821,349.58,7.78
12822,351.9,7.99
12823,380.79,8.78
12824,400.03,8.64
12825,412.7,8.99
12826,421.45,9.89
12827,425.22,10.39
12828,439.64,14.52
12829,451.28,17.61
12830,457.82,18.39
12831,482.09,20.17
12832,487.29,20.42
12833,491.98,22.5
12834,487.98,24.35
12835,489.61,26.77
12836,503.46,26.73
12837,500.29,27.43
12838,496.73,37.35
12839,496.73,37.21
12840,499.2,36.34
12841,499.2,36.34
12842,499.22,36.51
12843,495.73,36.29
12844,405.47,18.68
12845,406.24,19.49
12846,404.97,19.68
12847,410.35,18.73
12848,415.05,18.73
12849,414.66,18.93
12850,412.09,18.69
12851,412.17,18.74
12852,416.33,19.61
12853,426.21,19.92
12854,437.41,18.87
12855,442.64,18.87
12856,446.62,19.4
12857,448.48,20.29
12858,9.99,0.24
12859,7.22,0.54
12860,3.88,0.05
12861,7.18,0.36
12862,20.58,1.44
12863,7.22,0.16
12864,8.04,0.24
12865,4.97,0.0
12866,5.0,0.04
12867,10.29,0.01
12868,6.41,0.18
12869,18.51,0.36
12870,11.7,0.13
12871,13.2,0.46
12872,10.9,0.76
12873,14.55,0.45
12874,11.03,0.46
12875,10.97,0.06
12876,13.42,0.27
12877,12.22,0.24
12878,12.3,0.86
12879,11.72,0.29
12880,13.8,0.29
12881,17.88,4.66
12882,17.8,4.66
12883,18.76,4.19
12884,18.76,4.11
12885,18.76,3.87
12886,18.85,3.95
12887,19.87,1.81
12888,18.71,2.68
12889,14.64,2.76
12890,24.05,1.82
12891,19.8,1.73
12892,19.81,1.62
12893,19.85,1.82
12894,20.16,1.85
12895,19.11,2.72
12896,15.03,2.8
12897,24.44,1.86
12898,20.25,1.77
12899,20.43,1.66
12900,17.56,1.84
12901,83.67,0.22
12902,98.67,0.4
12903,94.67,0.0
12904,112.17,0.19
12905,109.09,0.26
12906,114.59,0.01
12907,121.33,0.08
12908,122.14,0.0
12909,124.87,0.04
12910,128.56,0.0
12911,128.94,0.09
12912,132.05,0.1
12913,129.17,0.04
12914,130.5,0.45
12915,127.35,0.19
12916,131.96,0.29
12917,131.67,0.33
12918,131.8,0.06
12919,130.83,0.27
12920,128.41,0.0
12921,128.5,0.58
12922,129.17,0.29
12923,129.34,9.28
12924,129.62,21.78
12925,129.61,21.78
12926,129.53,20.79
12927,129.53,20.71
12928,129.54,20.71
12929,130.84,21.07
12930,123.29,10.5
12931,123.28,11.38
12932,133.09,11.38
12933,126.5,10.55
12934,123.45,10.46
12935,123.76,10.44
12936,125.2,10.5
12937,126.04,10.54
12938,128.48,11.42
12939,129.03,11.42
12940,131.59,10.59
12941,128.66,10.5
12942,128.75,10.48
12943,130.11,10.54
12944,91.12,0.91
12945,110.0,73.12
12946,111.19,0.63
12947,126.02,0.86
12948,138.0,0.92
12949,150.37,0.96
12950,163.48,1.0
12951,184.28,1.04
12952,192.11,1.2
12953,222.63,1.88
12954,227.22,1.97
12955,240.11,1.95
12956,250.7,2.01
12957,252.78,2.66
12958,273.46,140.71
12959,284.28,150.05
12960,292.14,5.63
12961,294.31,6.22
12962,293.78,8.13
12963,286.58,8.15
12964,290.3,11.64
12965,292.33,10.15
12966,288.01,220.17
12967,1761.84,451.38
12968,1761.87,451.38
12969,1761.64,451.57
12970,1761.64,451.28
12971,1762.38,451.91
12972,1763.91,451.42
12973,1703.89,373.87
12974,1706.38,373.96
12975,1706.84,373.94
12976,1704.57,373.53
12977,1704.19,373.5
12978,1705.74,374.15
12979,1709.39,373.85
12980,1707.89,373.91
12981,1716.76,374.0
12982,1721.66,374.0
12983,1733.88,373.59
12984,1735.85,373.58
12985,1737.94,374.25
12986,1745.91,374.07
12987,345.99,198.82
12988,387.43,209.5
12989,7.19,18.23
12990,12.1,0.03
12991,9.71,0.17
12992,8.24,307.97
12993,13.7,132.63
12994,9.01,221.24
12995,746.46,89.58
12996,8.99,98.81
12997,8.94,219.92
12998,16.57,219.97
12999,953.81,363.27
13000,1982.45,0.32
13001,1044.11,137.78
13002,1097.73,146.0
13003,13.78,0.79
13004,13.72,0.41
13005,10.95,0.27
13006,11.0,0.01
13007,11.0,0.8
13008,10.98,0.32
13009,13.42,203.68
13010,1495.84,610.36
13011,1495.77,610.36
13012,1497.07,610.41
13013,1497.12,610.25
13014,1497.12,610.4
13015,1497.1,610.27
13016,1495.88,341.31
13017,1497.53,341.39
13018,1497.48,341.35
13019,1498.17,341.13
13020,1495.9,462.15
13021,1495.93,341.73
13022,1496.32,464.82
13023,1496.38,421.09
13024,1498.09,421.17
13025,1498.04,430.93
13026,1498.76,439.87
13027,1496.48,560.9
13028,1496.55,440.49
13029,1496.86,341.66
13030,79.61,117.44
13031,530.4,248.98
13032,48.12,38.5
13033,147.86,2.66
13034,186.36,5.53
13035,25.28,126.29
13036,26.47,72.19
13037,23.94,1.12
13038,766.42,1.16
13039,28.93,1.33
13040,31.4,1.51
13041,33.48,1.31
13042,10.03,122.25
13043,10.09,2.03
13044,64.28,5.92
13045,10.98,1.34
13046,106.04,1.24
13047,149.36,1.89
13048,108.83,1.5
13049,19.07,1.0
13050,79.68,2.87
13051,199.22,2.02
13052,309.28,4.43
13053,850.25,16.69
13054,880.83,16.69
13055,619.26,11.06
13056,529.47,11.06
13057,529.47,11.06
13058,568.84,11.06
13059,196.66,9.7
13060,400.34,15.69
13061,400.25,15.86
13062,167.05,8.92
13063,167.08,130.19
13064,167.17,13.38
13065,167.12,13.38
13066,196.78,9.04
13067,400.46,14.91
13068,400.37,15.08
13069,167.22,8.92
13070,167.44,129.98
13071,167.76,13.05
13072,167.8,13.05
13073,31335.92,2465.76
13074,34559.69,2918.28
13075,35006.8,2299.64
13076,38246.39,2875.78
13077,47210.33,4061.92
13078,53200.71,5812.0
13079,58819.11,6754.56
13080,63881.61,7452.74
13081,70614.52,8545.78
13082,75004.14,9223.11
13083,76547.87,9399.05
13084,86932.06,10733.44
13085,92391.39,11732.51
13086,96250.25,12042.41
13087,101301.97,13214.0
13088,108424.11,14485.39
13089,111997.99,15260.82
13090,117196.75,15605.96
13091,121925.71,16303.0
13092,128764.49,17101.64
13093,132692.28,17784.94
13094,135416.78,18185.35
13095,138925.27,18576.69
13096,143412.34,19281.28
13097,143412.34,19281.28
13098,140166.93,19097.42
13099,140166.93,19097.42
13100,140389.48,19151.24
13101,140936.8,19028.92
13102,104441.01,13648.44
13103,105843.04,13806.61
13104,105643.21,13806.61
13105,102581.19,13324.71
13106,102796.43,13445.77
13107,104037.71,13460.49
13108,104494.05,13597.83
13109,105836.76,14032.29
13110,108233.71,14328.79
13111,109730.71,14427.26
13112,107566.18,14058.73
13113,108497.53,14179.79
13114,114124.62,14885.97
13115,118311.51,15659.96
13116,1002.32,172.63
13117,349.2,147.83
13118,338.06,147.24
13119,356.55,137.02
13120,413.87,125.5
13121,427.39,227.05
13122,432.87,113.81
13123,451.8,42.9
13124,470.52,7.03
13125,473.97,7.08
13126,503.2,7.09
13127,520.03,7.38
13128,1463.01,7.74
13129,1554.11,393.65
13130,1570.17,282.68
13131,1588.22,8.88
13132,509.82,8.98
13133,517.54,9.68
13134,541.56,10.09
13135,1820.88,10.62
13136,1883.62,192.71
13137,1940.05,199.17
13138,1944.5,199.13
13139,6507.43,1433.24
13140,6507.61,1433.22
13141,6387.68,1417.4
13142,6387.68,1417.42
13143,6388.22,1417.54
13144,6391.56,1417.47
13145,4891.78,884.38
13146,5007.82,884.34
13147,5008.52,884.29
13148,4886.97,884.21
13149,4886.97,884.28
13150,4891.31,884.28
13151,4895.35,884.36
13152,4895.15,884.47
13153,5013.4,884.43
13154,5019.49,884.42
13155,4899.64,884.44
13156,4904.46,884.46
13157,4906.48,884.51
13158,4916.63,884.74
13159,558.98,2.47
13160,274.8,2.81
13161,288.86,2.69
13162,340.66,2.45
13163,456.4,2.1
13164,512.66,2.68
13165,552.56,3.06
13166,593.44,3.12
13167,630.82,3.15
13168,685.82,3.44
13169,827.05,3.85
13170,1012.6,3.96
13171,2070.6,4.06
13172,2224.66,132.62
13173,1337.81,141.37
13174,1387.54,4.4
13175,1457.05,5.04
13176,1517.91,5.32
13177,1581.03,5.91
13178,1646.75,6.48
13179,1679.38,7.15
13180,1721.94,7.22
13181,1738.74,7.84
13182,1792.85,211.09
13183,1786.7,211.03
13184,1749.12,210.84
13185,1749.12,210.84
13186,1749.5,210.95
13187,1762.91,210.93
13188,1241.21,208.91
13189,1264.63,208.91
13190,1268.51,208.9
13191,1226.96,208.64
13192,1228.22,208.69
13193,1235.64,208.75
13194,1245.41,208.82
13195,1250.11,208.94
13196,1276.13,208.94
13197,1291.56,208.98
13198,1261.07,208.86
13199,1326.81,208.9
13200,1376.35,208.96
13201,1466.24,209.1
13202,152.71,4.3
13203,158.99,5.02
13204,164.2,6.16
13205,163.47,6.17
13206,175.25,6.11
13207,169.21,7.11
13208,172.05,8.4
13209,171.08,8.68
13210,176.09,8.88
13211,174.42,8.89
13212,180.14,8.95
13213,188.18,8.93
13214,1127.73,8.93
13215,197.93,8.67
13216,206.33,8.86
13217,209.95,8.87
13218,230.69,8.96
13219,254.95,8.99
13220,258.72,9.17
13221,276.76,9.71
13222,290.25,9.97
13223,300.92,9.97
13224,298.96,9.93
13225,313.72,212.99
13226,313.72,212.99
13227,309.26,213.0
13228,309.55,213.04
13229,309.67,213.04
13230,311.85,213.01
13231,252.85,212.03
13232,255.11,212.01
13233,255.48,211.97
13234,252.04,211.97
13235,252.33,212.03
13236,252.29,212.06
13237,254.09,212.07
13238,254.07,212.29
13239,256.43,212.35
13240,257.5,212.33
13241,250.8,212.43
13242,252.32,212.44
13243,252.9,212.46
13244,258.43,212.48
13245,218.0,0.18
13246,227.55,0.11
13247,235.83,0.23
13248,238.67,0.26
13249,246.44,0.19
13250,248.99,0.18
13251,251.05,0.12
13252,254.68,0.22
13253,260.97,0.04
13254,257.9,0.0
13255,262.41,0.04
13256,266.54,0.16
13257,1203.45,0.27
13258,274.23,0.12
13259,268.84,0.24
13260,266.55,0.02
13261,267.97,0.02
13262,267.78,0.0
13263,267.1,0.12
13264,273.28,0.53
13265,276.77,0.64
13266,277.29,0.66
13267,276.51,0.72
13268,294.68,204.35
13269,294.68,204.35
13270,292.3,204.49
13271,292.6,204.47
13272,292.67,204.37
13273,292.49,204.39
13274,275.87,203.83
13275,277.66,203.83
13276,278.58,203.83
13277,276.93,204.11
13278,277.68,204.09
13279,278.33,203.9
13280,278.31,203.87
13281,278.04,203.85
13282,280.36,203.85
13283,280.67,203.85
13284,277.23,204.13
13285,277.75,204.11
13286,277.28,203.9
13287,279.17,203.87
13288,168.58,0.94
13289,195.07,0.91
13290,214.7,0.93
13291,228.31,0.88
13292,249.45,0.89
13293,255.9,1.0
13294,258.31,0.97
13295,262.92,1.13
13296,270.13,1.69
13297,270.69,1.9
13298,285.23,1.93
13299,302.81,1.86
13300,310.12,1.98
13301,349.51,1.94
13302,371.81,2.21
13303,386.5,2.12
13304,418.29,2.25
13305,431.52,2.64
13306,443.5,3.12
13307,456.47,3.87
13308,470.16,3.9
13309,478.78,3.85
13310,481.71,3.77
13311,461.36,206.76
13312,460.89,206.73
13313,458.45,206.87
13314,461.25,206.87
13315,462.91,206.79
13316,465.07,206.86
13317,387.67,205.82
13318,384.29,205.77
13319,386.94,205.75
13320,387.44,205.93
13321,390.49,205.92
13322,392.13,205.81
13323,393.04,205.83
13324,392.67,205.86
13325,389.63,205.82
13326,391.05,205.85
13327,389.85,206.08
13328,393.35,206.1
13329,397.45,206.0
13330,401.49,206.06
13331,8.74,0.14
13332,2.61,0.11
13333,0.48,0.1
13334,3.11,0.09
13335,4.27,0.09
13336,4.64,0.09
13337,4.33,0.05
13338,4.35,0.02
13339,4.36,0.06
13340,4.56,0.04
13341,5.75,0.06
13342,6.29,0.07
13343,6.42,0.11
13344,6.38,0.1
13345,8.58,0.16
13346,9.13,0.04
13347,6.51,0.04
13348,6.55,0.0
13349,6.59,0.11
13350,6.0,0.22
13351,6.0,0.2
13352,6.0,0.16
13353,6.78,0.3
13354,9.12,203.42
13355,9.12,203.42
13356,9.12,203.53
